source,brand,processor,gpu,ram_gb,ram_type,storage_gb,storage_type,os,price
ds02,Lenovo,12th Gen Intel Core i5 12450H,Integrated Intel UHD Graphics,16,LPDDR5,1024,SSD,Windows 11,64990
ds02,Lenovo,13th Gen Intel Core i5 13420H,Integrated Intel UHD Graphics,16,LPDDR5,1024,SSD,Windows 11,74190
ds02,Dell,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,Unknown,512,SSD,Linux,35500
ds02,Dell,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,34990
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,8,DDR4,512,SSD,DOS,67900
ds02,Lenovo,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,256,SSD,Windows 11,31500
ds02,MSI,13th Gen Intel Core i9 13980HX,12 GB NVIDIA GeForce RTX 3500 Ada,64,DDR5,4096,SSD,Windows 11,519990
ds02,Acer,Intel Core i3 N305,Intel UHD Graphics,8,LPDDR5,512,SSD,Windows 11,31990
ds02,Acer,11th Gen Intel Core i5 1155G7,Intel Iris Xe Graphics,16,DDR4,1024,SSD,Windows 11,50000
ds02,Lenovo,12th Gen Intel Core i7 1260P,Intel UHD Graphics,16,DDR4,1024,SSD,Windows 11,135999
ds02,Lenovo,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,218990
ds02,Avita,12th Gen Intel Core i3 1215U,Intel Integrated Graphics,8,Unknown,512,SSD,Windows 11,30834
ds02,Acer,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,45200
ds02,Acer,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,8,DDR4,512,SSD,Windows 11,42490
ds02,Avita,Intel Celeron  N4020,Intel Integrated UHD Graphics,8,DDR4,256,SSD,Windows 11,19299
ds02,Apple,Apple M3 Pro,18 Core GPU,36,Unknown,512,SSD,macOS,289900
ds02,Apple,Apple M3,10 Core GPU,8,Unknown,1024,SSD,macOS,176490
ds02,Apple,Apple M3 Pro,18 Core GPU,18,Unknown,1024,SSD,macOS,224990
ds02,Apple,Apple M3 Pro,18 Core GPU,18,Unknown,512,SSD,macOS,230590
ds02,Apple,Apple M3 Max,30 Core GPU,36,Unknown,1024,SSD,macOS,289690
ds02,Acer,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphic,8,DDR4,512,SSD,Windows 11,46990
ds02,HP,11th Gen Intel Core i5 1135G7 ,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,50790
ds02,Lenovo,13th Gen Intel Core i7 1360P,Intel Integrated Iris Xe,16,LPDDR5,1024,SSD,Windows 11,123190
ds02,Lenovo,7th Gen AMD Ryzen 5 7535HS,4 GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,58900
ds02,Dell,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,36990
ds02,Lenovo,5th Gen AMD Ryzen 5 5500H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,50390
ds02,Avita,Intel Celeron  N4020,Intel Integrated UHD Graphics,8,DDR4,512,SSD,Windows 11,20035
ds02,HP,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,LPDDR4X,512,SSD,Windows 11,154999
ds02,HP,7th Gen AMD Ryzen 7 7840HS,6 GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,106590
ds02,HP,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,79000
ds02,Dell,13th Gen Intel Core i5 1335U,Intel Graphics,8,DDR4,256,SSD,Windows 11,97300
ds02,Acer,11th Gen Intel Core i5 1155G7,Intel Iris Xe Graphics,8,DDR4,1024,SSD,Windows 11,44990
ds02,HP,12th Gen Intel Core i3 1215U,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,38990
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel UHD Graphics,8,DDR4,512,SSD,DOS,48989
ds02,HP,12th Gen Intel Core i7 12650H,6 GB NVIDIA GeForce RTX 4050,16,DDR4,512,SSD,Windows 11,94490
ds02,Infinix,10th Gen Intel Core i5 1035G1,Intel Integrated UHD,8,LPDDR4X,512,SSD,Windows 11,25990
ds02,Microsoft,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics ,8,LPDDR5,256,SSD,Windows 11,78990
ds02,Acer,13th Gen Intel Core i5 1335U,Intel Integrated Iris Xe,16,LPDDR5,512,SSD,Windows 11,59900
ds02,HP,12th Gen Intel Core i5 12450H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,58999
ds02,Acer,5th Gen AMD Ryzen 5 5500U,AMD Graphics,16,DDR4,1024,SSD,Windows 11,38790
ds02,Dell,13th Gen Intel Core i5 1335U,Intel Integrated,8,LPDDR5,512,SSD,Windows 11,88990
ds02,Gigabyte,12th Gen Intel Core i5 12500H,6 GB NVIDIA GeForce RTX 4050,8,DDR4,512,SSD,Windows 11,72990
ds02,HP,7th Gen AMD Ryzen 5 7535HS,4 GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,52850
ds02,HP,13th Gen Intel Core i7 13700H,6 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,124999
ds02,Lenovo,11th Gen Intel Core i5 11320H,4 GB NVIDIA GeForce GTX 1650,16,DDR4,512,SSD,Windows 11,52400
ds02,Dell,13th Gen Intel Core i5 1335U,Intel UHD Graphics,16,DDR4,1024,SSD,Windows 11,66990
ds02,HP,7th Gen AMD Ryzen 7 7840HS,6 GB NVIDIA GeForce RTX 4050,16,DDR5,1024,SSD,Windows 11,103990
ds02,Asus,5th Gen AMD Ryzen 7 5800HS,4 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,76990
ds02,MSI,13th Gen Intel Core i7 13700HX,8 GB NVIDIA GeForce RTX 4070,16,DDR5,1024,SSD,Windows 11,184990
ds02,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,43990
ds02,Lenovo,13th Gen Intel Core i5 1340P,Integrated Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,91190
ds02,Acer,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,32790
ds02,Asus,7th Gen AMD Ryzen 5 7530U,Intel Iris Xe Graphics,16,DDR4,1024,SSD,Windows 11,55990
ds02,Lenovo,7th Gen AMD Ryzen 7 7840HS,8 GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,132190
ds02,Asus,12th Gen Intel Core i3 1215U,Intel Integrated UHD,16,DDR4,512,SSD,Windows 11,40990
ds02,MSI,11th Gen Intel Core i5 11260H,4 GB NVIDIA GeForce GTX 1650 Max Q,16,DDR4,512,SSD,Windows 11,44990
ds02,Asus,7th Gen AMD Ryzen 7  7730U,Integrated AMD Radeon Graphics,16,DDR4,512,SSD,Windows 11,62950
ds02,Lenovo,12th Gen Intel Core i3 1215U,Intel UHD Graphics ,8,DDR4,256,SSD,Windows 11,32990
ds02,Lenovo,7th Gen AMD Ryzen 3 7320U,AMD Radeon 610M,8,LPDDR5,512,SSD,Windows 11,32290
ds02,Asus,Intel Celeron  N4500,Intel UHD Graphics,8,DDR4,128,SSD,Windows 11,16490
ds02,Asus,12th Gen Intel Core i5 12450H ,6 GB NVIDIA Geforce RTX 4050,16,DDR4,512,SSD,Windows 11,75000
ds02,Asus,13th Gen Intel Core i5 13500H,6 GB NVIDIA Geforce RTX 4050,16,DDR4,512,SSD,Windows 11,89990
ds02,Lenovo,11th Gen Intel Core i5 11320H,4 GB NVIDIA GeForce RTX 2050 ,8,DDR4,512,SSD,Windows 11,62999
ds02,Asus,7th Gen AMD Ryzen 5 7520U,AMD Radeon AMD,16,LPDDR5,512,SSD,Windows 11,45890
ds02,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,33900
ds02,Lenovo,6th Gen AMD Ryzen 7 6800H,4 GB NVIDIA GeForce RTX 3050,8,DDR4,512,SSD,Windows 11,66990
ds02,Acer,11th Gen Intel Core i7 1165G7,Intel Iris Xe Graphics,16,DDR4,1024,SSD,Windows 11,53499
ds02,Lenovo,13th Gen Intel Core i5 1340P,Integrated Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,91190
ds02,Asus,5th Gen AMD Ryzen 7 5800HS,4 GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,73990
ds02,Acer,Intel Celeron N4500,Intel Integrated UHD,8,LPDDR4X,64,SSD,Chrome OS,22490
ds02,Dell,13th Gen Intel Core i3 1315U,Intel UHD Graphics,8,LPDDR5,256,SSD,Windows 11,54490
ds02,Lenovo,5th Gen AMD Ryzen 5 5500H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,48490
ds02,Ultimus,Intel Celeron  N4020,Intel Integrated UHD Graphics,4,DDR4,128,SSD,Windows 11,13990
ds02,Dell,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,36490
ds02,Zebronics,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,31990
ds02,HP,13th Gen Intel Core i9 13900HX,16 GB NVIDIA GeForce RTX 4090 ,32,DDR5,1024,SSD,Windows 11,339999
ds02,Acer,13th Gen Intel Core i5 13420H,4 GB NVIDIA GeForce RTX 2050,16,DDR5,512,SSD,Windows 11,65990
ds02,Acer,Intel Celeron N4500,Intel Integrated UHD,8,DDR4,256,SSD,Windows 11,19990
ds02,Zebronics,12th Gen Intel Core i7 1255U,Intel Integrated,16,DDR4,512,SSD,Windows 11,40990
ds02,HP,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,49990
ds02,Acer,13th Gen Intel Core i5 13420H,4 GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,63990
ds02,Ultimus,Intel Celeron  N4020,Intel Integrated UHD Graphics,8,DDR4,256,SSD,Windows 11,15990
ds02,HP,7th Gen Amd Ryzen 7 7840H,AMD Radeon 780M Graphics,16,LPDDR5X,1024,SSD,Windows 11,88990
ds02,HP,13th Gen Intel Core i7 13700HX,8 GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,151990
ds02,HP,13th Gen Intel Core i7 13700HX,6 GB NVIDIA GeForce RTX 4050,16,DDR5,512,SSD,Windows 11,161445
ds02,Lenovo,13th Gen Intel Core i5 13500H,Intel Integrated Iris Xe,16,LPDDR5X,1024,SSD,Windows 11,80990
ds02,Lenovo,13th Gen Intel Core i5 13500H,Intel Integrated Iris Xe,16,LPDDR5,512,SSD,Windows 11,80190
ds02,Lenovo,13th Gen Intel Core i7 13700H,6 GB NVIDIA GeForce RTX 3050,16,LPDDR5,1024,SSD,Windows 11,109190
ds02,Lenovo,5th Gen AMD Ryzen 5 5600H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,51990
ds02,Asus,11th Gen Intel Core i5 11400H,4 GB NVIDIA GeForce RTX 2050,16,DDR4,512,SSD,Windows 11,64990
ds02,Lenovo,13th Gen Intel Core i5 1335U,Intel Integrated Iris Xe,16,LPDDR4X,512,SSD,Windows 11,73990
ds02,Lenovo,5th Gen AMD Ryzen 5  5500U,AMD Radeon,8,DDR4,512,SSD,Windows 11,37990
ds02,HP,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,35999
ds02,Dell,13th Gen Intel Core i5 1335U,Intel Iris Xe Graphics,8,LPDDR5,512,SSD,Windows 11,59290
ds02,Lenovo,13th Gen Intel Core i7 13700H,Intel Integrated Iris Xe,16,LPDDR5X,512,SSD,Windows 11,106000
ds02,Lenovo,7th Gen AMD Ryzen 5 7520U,AMD Radeon 610M,8,LPDDR5,512,SSD,Windows 11,39790
ds02,Lenovo,7th Gen AMD Ryzen 7 7745HX,8 GB NVIDIA GeForce RTX 4070,16,DDR5,1024,SSD,Windows 11,164190
ds02,Lenovo,13th Gen Intel Core i9 13900HX,12 GB NVIDIA Geforce RTX 4080,32,DDR5,1024,SSD,Windows 11,298990
ds02,HP,12th Gen Intel Core i5 1235U,Intel Integrated Iris Xe,16,DDR4,1024,SSD,Windows 11,66990
ds02,Lenovo,5th Gen AMD Ryzen 7 5800H,6 GB NVIDIA GeForce RTX 3060,16,DDR4,512,SSD,Windows 11,103395
ds02,Lenovo,13th Gen Intel Core i5 13420H,Integrated Intel Iris Xe Graphics,16,LPDDR5,512,SSD,Windows 11,72190
ds02,Lenovo,13th Gen Intel Core i7 13620H,8 GB NVIDIA GeForce RTX 4060,16,DDR5,1024,SSD,Windows 11,139190
ds02,MSI,13th Gen Intel Core i9 13950HX,8 GB NVIDIA RTX 3000 Ada,64,DDR5,2048,SSD,Windows 11,409990
ds02,Lenovo,6th Gen AMD Ryzen 7 6800HS ,4 GB NVIDIA GeForce RTX 3050,16,LPDDR5,512,SSD,Windows 11,87774
ds02,Lenovo,13th Gen Intel Core i7 1360P,AMD Radeon Graphics,16,LPDDR5,1024,SSD,Windows 11,114190
ds02,HP,Intel Celeron N4500,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,24990
ds02,Lenovo,6th Gen AMD Ryzen 5 6600H,4 GB NVIDIA GeForce RTX 3050,8,DDR4,512,SSD,Windows 11,61712
ds02,Lenovo,12th Gen Intel Core i3 1215U,Intel UHD Graphics ,8,DDR4,256,SSD,Windows 11,32500
ds02,Acer,Intel Celeron Dual Core N4500,Intel Integrated UHD,4,LPDDR4X,64,HDD,Chrome OS,19990
ds02,Acer,13th Gen Intel Core i5 1335U,4 GB NVIDIA GeForce RTX 2050,16,DDR4,512,SSD,Windows 11,60999
ds02,MSI,7th Gen AMD Ryzen 7 7735HS,4 GB AMD Radeon RX6550M,16,DDR5,512,SSD,Windows 11,79990
ds02,Lenovo,11th Gen Intel Core i5 11320H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,50712
ds02,Asus,6th Gen AMD Ryzen 7  6800H,4 GB NVIDIA GeForce RTX RTX 3050,16,DDR5,1024,SSD,Windows 11,83990
ds02,Lenovo,7th Gen AMD Ryzen 3 7320U,AMD Radeon Graphics,8,LPDDR5,512,SSD,Windows 11,32000
ds02,HP,11th Gen Intel Core i5 1135G7,Intel UHD Graphics,16,DDR4,512,SSD,Windows 11,89900
ds02,Dell,11th Gen Intel Core i5 1135G7,Intel Integrated UHD Graphics,8,DDR4,512,SSD,Windows 11,44890
ds02,Asus,5th Gen AMD Ryzen 5  5600H,AMD Radeon Graphics,16,DDR4,1024,SSD,Windows 11,63990
ds02,Lenovo,6th Gen AMD Ryzen 5 6600H,4 GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,63889
ds02,Asus,5th Gen AMD Ryzen 7 5800H,AMD Radeon Graphics,16,DDR4,1024,SSD,Windows 11,68990
ds02,Lenovo,7th Gen AMD Ryzen 5 7520U,AMD Radeon 610M,8,LPDDR5,512,SSD,Windows 11,37990
ds02,Lenovo,5th Gen AMD Ryzen 5  5500H,4 GB  NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,46490
ds02,Lenovo,12th Gen Intel Core i3 1215U,‎Intel UHD Graphics,8,Unknown,256,SSD,Windows 11,32990
ds02,Dell,11th Gen Intel Core i5 1135G7,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,42990
ds02,HP,3rd Gen AMD Athlon 3050U,AMD Integrated,4,DDR4,256,SSD,Windows 11,21290
ds02,Dell,13th Gen Intel Core i5 1335U,Intel Integrated Graphics ,8,DDR4,512,SSD,Windows 11,55700
ds02,Lenovo,7th Gen AMD Ryzen 3 7320U,AMD Radeon,8,LPDDR5,512,SSD,Windows 11,28990
ds02,Lenovo,12th Gen Intel Core i7 1255U,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,57990
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,44990
ds02,MSI,13th Gen Intel Core i7 13700HX,8 GB NVIDIA GeForce RTX 4060,32,DDR5,1024,SSD,Windows 11,219990
ds02,Dell,5th Gen AMD Ryzen 5 5500U,AMD Radeon Graphics,8,DDR4,512,SSD,Windows 11,36990
ds02,Asus,13th Gen Intel Core i5 13450HX,6 GB NVIDIA GeForce RTX 3050,16,DDR5,512,SSD,Windows 11,92990
ds02,Asus,13th Gen Intel Core i5 13450HX,6 GB NVIDIA GeForce RTX 3050,16,DDR5,1024,SSD,Windows 11,94990
ds02,MSI,13th Gen Intel Core i7 13700H,8 GB NVIDIA GeForce RTX A2000 Ada,32,DDR5,1024,SSD,Windows 11,249990
ds02,Lenovo,13th Gen Intel Core i3 1305U,Intel UHD Graphics,8,LPDDR5,512,SSD,Windows 11,43590
ds02,HP,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,64490
ds02,Lenovo,7th Gen AMD Ryzen 5 7530U,AMD Radeon AMD,16,LPDDR4X,512,SSD,Windows 11,62990
ds02,Dell,13th Gen Intel Core i5 1335U,Intel UHD Graphics,16,DDR4,1024,SSD,Windows 11,66450
ds02,Lenovo,11th Gen Intel Core i3 1115G4,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,35232
ds02,HP,12th Gen Intel Core i7 1255U,Intel Iris Xe Graphics,16,DDR5,1024,SSD,Windows 11,124000
ds02,Asus,6th Gen AMD Ryzen 7 6800H,4 GB NVIDIA GeForce RTX 3050,16,DDR5,512,SSD,Windows 11,79990
ds02,Lenovo,11th Gen Intel Core i5 1155G7,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,47490
ds02,HP,12th Gen Intel Core i5 12450H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,59990
ds02,Infinix,11th Gen Intel Core i5 1155G7,Intel Integrated Iris Xe,16,LPDDR4X,1024,SSD,Windows 11,36990
ds02,Lenovo,11th Gen Intel Core i5 11320H,4 GB NVIDIA GeForce GTX 2050,8,DDR4,512,SSD,Windows 11,50990
ds02,Acer,11th Gen Intel Core i3 1115G4,Intel UHD Graphics ,16,DDR4,512,SSD,Windows 11,35499
ds02,Lenovo,7th Gen AMD Ryzen 7 7730U,AMD Radeon Graphics,16,LPDDR4X,1024,SSD,Windows 11,86190
ds02,Ultimus,10th Gen Intel Core i3 1005G1,Intel Integrated Iris,8,DDR4,256,SSD,Windows 11,22000
ds02,Microsoft,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics ,16,LPDDR5,256,SSD,Windows 11,89990
ds02,HP,5th Gen AMD Ryzen 5  5600H ,4 GB AMD Radeon RX 6500M,8,DDR4,512,SSD,Windows 11,50490
ds02,Lenovo,7th Gen AMD Ryzen 7 7840HS,8 GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,128990
ds02,Lenovo,11th Gen Intel Core i5 11320H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,50990
ds02,Lenovo,7th Gen AMD Ryzen 7 7840HS,6 GB NVIDIA GeForce RTX 4050,16,DDR5,512,SSD,Windows 11,114190
ds02,HP,13th Gen Intel Core i7 1355U ,Intel Integrated Iris Xe,16,DDR4,512,SSD,Windows 11,89990
ds02,HP,13th Gen Intel Core i5 13500H,6 GB NVIDIA GeForce RTX 4050,16,DDR4,512,SSD,Windows 11,97000
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel UHD Graphics,8,Unknown,512,SSD,Windows 11,47990
ds02,Lenovo,13th Gen Intel Core i7 13700H,Integrated Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,104900
ds02,HP,7th Gen AMD Ryzen 3 7320U,AMD Radeon AMD,8,LPDDR5,512,SSD,Windows 11,36990
ds02,Lenovo,7th Gen AMD Ryzen 7 7840HS,8 GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,130990
ds02,Acer,13th Gen Intel Core i3 1305U,Intel UHD Graphics,8,DDR5,512,SSD,Windows 11,40990
ds02,Asus,Intel Celeron N4020,Intel Integrated UHD 600,8,DDR4,512,SSD,Windows,27490
ds02,Fujitsu,13th Gen Intel Core i5 1334U,Intel Iris Xe Graphics,16,DDR5,512,SSD,Windows 11,59806
ds02,Asus,11th Gen Intel Core i3 1115G4,Intel Integrated UHD,8,DDR4,256,SSD,Windows 11,28990
ds02,Fujitsu,13th Gen Intel Core i7 1355U,Intel Iris Xe Graphics,16,DDR5,512,SSD,Windows 11,69990
ds02,Asus,12th Gen Intel Core i3 1215U,Intel Integrated UHD,16,DDR4,512,SSD,Windows 11,39990
ds02,Asus,7th Gen AMD Ryzen 7  7730U,Integrated AMD Radeon Graphics,16,DDR4,1024,SSD,Windows 11,62990
ds02,Asus,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,50990
ds02,Acer,13th Gen Intel Core i5 13420H,6 GB NVIDIA GeForce RTX 4050,8,DDR5,512,SSD,Windows 11,75990
ds02,HP,Intel Celeron N4500,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,28990
ds02,Asus,6th Gen AMD Ryzen 7 6800H,4 GB NVIDIA GeForce RTX 3050,16,LPDDR5,512,SSD,Windows 11,72990
ds02,HP,7th Gen AMD Ryzen 5 7535HS,4 GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,62500
ds02,Lenovo,11th Gen Intel Core i3 1115G4,Intel UHD Graphics,8,DDR4,512,SSD,Windows 11,36890
ds02,Lenovo,13th Gen Intel Core i7 1355U,‎Intel Iris Xe Graphics,16,Unknown,512,SSD,Windows 11,87990
ds02,Lenovo,7th Gen AMD Ryzen 7 7735U,AMD Radeon Graphics,16,DDR5,1024,SSD,Windows 11,94190
ds02,Lenovo,11th Gen Intel Core i7 1165G7,Integrated Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,59990
ds02,HP,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,8,DDR4,512,SSD,Windows 11,49990
ds02,Asus,5th Gen AMD Ryzen 5 5600HS,4 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,69990
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel Iris Xe Graphics,16,DDR4,512,SSD,Windows 11,77990
ds02,Asus,5th Gen AMD Ryzen 7 5800HS,4 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,72990
ds02,Lenovo,13th Gen Intel Core i5 13500H,Intel Iris Xe Graphics,16,LPDDR5,1024,SSD,Windows 11,71990
ds02,HP,3rd Gen AMD Ryzen 3  3250U,AMD Radeon Graphics,8,DDR4,512,SSD,DOS,23999
ds02,Lenovo,12th Gen Intel Core i5 12450H,Intel UHD Graphics,16,LPDDR5,512,SSD,Windows 11,62190
ds02,Asus,12th Gen Intel Core i7 12650H,4 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,82990
ds02,Lenovo,12th Gen Intel Core i3 1215U,‎Intel UHD Graphics,8,Unknown,512,SSD,Windows 11,37990
ds02,Gigabyte,12th Gen Intel Core i5 12450H,6 GB NVIDIA GeForce RTX 4050,16,Unknown,512,SSD,Windows 11,71990
ds02,HP,7th Gen AMD Ryzen 5 7535HS,4 GB NVIDIA GeForce RTX 2050,8,DDR5,512,SSD,Windows 11,54990
ds02,Dell,13th Gen Intel Core i5 1335U,Intel Integrated Integrated Intel® UHD Graphics,8,DDR4,1024,SSD,Windows 11,57890
ds02,Acer,12th Gen Intel Core i5 12450H,4 GB NVIDIA GeForce RTX 2050,8,DDR4,512,SSD,Windows 11,51990
ds02,Lenovo,13th Gen Intel Core i9 13980HX,16 GB NVIDIA GeForce RTX 4090,32,DDR5,1024,SSD,Windows 11,399999
ds02,Asus,12th Gen Intel Core i7 12700H ,4 GB ‎NVIDIA GeForce RTX 3050,16,DDR5,1024,SSD,Windows 11,86990
ds02,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,34990
ds02,Asus,12th Gen Intel Core i3 1215U,Intel Integrated UHD,8,DDR4,512,SSD,Windows 11,40739
ds02,Asus,12th Gen Intel Core i7 12650H,NVIDIA Geforce RTX,16,DDR4,512,SSD,Windows 11,99990
ds02,Asus,Intel Celeron N4500,Intel Integrated UHD,4,LPDDR4X,64,SSD,Chrome OS,25751
ds02,Asus,Intel Celeron N4500,Intel Integrated UHD,4,LPDDR4X,64,SSD,Chrome OS,14990
ds02,Lenovo,4th Gen Intel Celeron N4020,Integrated Intel UHD Graphics 600,8,DDR4,256,SSD,Windows 11,26490
ds02,Gigabyte,13th Gen Intel Core i7 13620H,8 GB NVIDIA GeForce RTX 4060,16,DDR5,512,SSD,Windows 11,130000
ds02,HP,5th Gen AMD Ryzen 5 5500U,AMD Radeon AMD,16,DDR4,512,SSD,Windows 11,46150
ds02,Gigabyte,12th Gen Intel Core i5 12500H,8 GB NVIDIA GeForce RTX 4060,8,DDR5,512,SSD,Windows 11,86990
ds02,Lenovo,13th Gen Intel Core i3 1315U,Intel Integrated UHD Graphics,8,LPDDR4X,512,SSD,Windows 11,59190
ds02,Lenovo,5th Gen AMD Ryzen 7  5700U,AMD Radeon AMD,16,DDR4,512,SSD,Windows 11,48990
ds02,Lenovo,7th Gen AMD Ryzen 7 7730U,AMD Integrated SoC,16,DDR4,512,SSD,Windows 11,69190
ds02,Lenovo,12th Gen Intel Core i5 12450H,Intel UHD Graphics,16,LPDDR5,512,SSD,Windows 11,59690
ds02,Acer,13th Gen Intel Core i9 13900HX,8 GB NVIDIA GeForce RTX 4070,16,DDR5,1024,SSD,Windows 11,179990
ds02,Lenovo,7th Gen AMD Ryzen 7 7730U,AMD Integrated SoC,16,DDR4,512,SSD,Windows 11,61190
ds02,Lenovo,7th Gen AMD Ryzen 5 7520U,AMD Radeon 610M Graphics,8,LPDDR5,512,SSD,Windows 11,41290
ds02,Lenovo,7th Gen AMD Ryzen 5 7520U,AMD Radeon 610M Graphics,16,LPDDR5,512,SSD,Windows 11,45990
ds02,Lenovo,12th Gen Intel Core i5 1235U,Intel Integrated UHD,8,DDR4,512,SSD,DOS,43400
ds02,Asus,13th Gen Intel Core i9 13900H,4 GB NVIDIA Geforce RTX 3050,16,DDR4,1024,SSD,Windows 11,109990
ds02,Asus,12th Gen Intel Core i5 12450H,4 GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,67990
ds02,Asus,12th Gen Intel Core i5 12450H,4 GB NVIDIA GeForce RTX 2050,16,DDR4,512,SSD,Windows 11,64990
ds02,MSI,11th Gen Intel Core i5 11400H,4 GB NVIDIA GeForce RTX 3050,16,DDR4,512,SSD,Windows 11,62990
ds02,MSI,12th Gen Intel Core i7 12650H,6 GB NVIDIA GeForce RTX 3050,16,DDR5,512,SSD,Windows 11,85990
ds02,Asus,5th Gen AMD Ryzen 5 5600H,4 GB NVIDIA GeForce RTX 3050 GPU,16,DDR4,512,SSD,Windows 11,68990
ds02,Acer,5th Gen AMD Ryzen 5 5500U,AMD Radeon AMD,8,DDR4,512,SSD,Windows 11,29990
ds02,HP,12th Gen Intel Core i7 12650H,4 GB NVIDIA GeForce RTX 3050,16,DDR4,1024,SSD,Windows 11,85990
ds02,Acer,5th Gen AMD Ryzen 5 5500U,AMD Radeon AMD,16,DDR4,512,SSD,Windows 11,36990
